13,3994,3
13,3872,1
13,1818,1
13,1793,5
13,4635,4
13,3317,4
13,4561,3
13,2444,2
13,2449,5
14,854,5
14,898,1
14,3634,1
14,1127,1
14,2852,2
14,2302,1
14,2780,5
14,1970,4
14,1452,1
14,2035,5
14,3192,5
14,2438,1
14,4419,3
14,355,1
14,2097,4
14,1687,3
14,166,1
14,3633,4
15,2300,1
15,2026,1
15,233,3
15,2305,3
15,1172,3
15,123,4
15,3269,3
15,1696,4
15,359,3
15,3521,4
15,717,3
15,2377,4
15,2149,2
15,1740,1
15,3668,4
15,2768,1
15,1716,5
15,2946,3
15,1254,4
15,3204,3
15,254,5
16,1616,3
16,4545,4
16,441,4
16,2771,4
16,2573,3
16,3095,2
16,3367,3
16,3588,2
16,1048,2
16,1733,5
16,208,1
16,4458,4
16,1646,5
16,4212,1
16,3592,4
17,806,2
17,1471,5
17,4783,4
17,2239,3
17,3932,3
17,1404,5
17,1373,2
17,3232,3
17,1732,4
17,4439,5
17,3078,5
17,2003,1
18,3286,2
18,229,2
18,3304,1
19,3634,3
19,3643,2
19,4619,3
19,3152,4
19,4504,4
19,794,1
19,359,1
19,723,3
19,4616,2
19,3041,4
19,2674,4
19,379,4
19,1926,1
19,2388,5
19,3128,3
20,3551,3
20,1155,1
20,2772,2
20,1963,4
20,2625,1
20,4447,5
20,3838,2
20,778,4
20,94,2
20,3918,1
20,4554,3
20,3325,1
20,659,4
20,4791,5
20,1776,1
20,2579,5
20,3023,3
20,1603,3
20,785,1
20,1811,1
20,2005,3
20,1547,3
20,2088,1
20,419,2
20,3419,1
20,2032,4
20,3732,1
21,2704,1
21,3634,2
21,1944,2
21,1388,5
21,1175,2
21,4468,5
21,4469,3
21,87,3
21,749,5
21,3131,3
21,3198,1
21,398,1
21,1955,5
21,2245,1
21,803,2
22,388,3
22,4406,1
22,2461,4
22,3936,1
22,3075,2
22,1217,2
22,929,2
22,4333,1
22,3420,5
22,957,3
22,1720,2
22,2615,4
22,4645,3
22,2557,5
22,1232,5
22,2906,2
22,2896,2
22,4758,5
22,849,5
22,176,2
22,3370,4
22,1462,4
22,4183,3
22,4796,4
22,2001,1
22,1460,2
22,602,3
22,4055,1
22,1628,3
22,2061,1
23,3468,3
23,197,2
23,1161,2
23,429,4
23,1633,4
23,689,3
23,4570,2
23,3735,5
23,1082,5
23,100,5
23,939,2
23,1376,3
24,2969,5
24,4269,5
24,2723,4
24,2368,1
24,2341,3
24,2017,2
24,3437,4
24,4525,2
24,3592,2
24,3251,2
24,4696,3
24,3420,3
24,2102,2
24,318,4
24,238,5
24,2920,5
24,994,5
24,3144,5
24,3527,2
24,637,1
24,3319,2
24,1520,4
24,2395,5
24,2648,2
25,4020,2
25,513,4
25,4703,2
25,4352,2
25,684,1
25,2310,2
25,358,4
25,538,1
25,714,1
25,2244,5
25,708,4
25,214,1
25,2132,1
25,628,3
25,1415,4
25,330,3
25,3727,2
25,1497,5
25,4369,5
25,193,5
25,3004,4
25,1552,1
25,1047,4
25,2069,1
25,4072,2
25,2071,2
25,2549,4
26,2735,2
26,1094,4
26,3312,2
26,4756,2
26,4356,4
26,54,1
26,4550,5
26,1462,5
26,4707,5
26,1728,4
26,1018,3
26,1936,2
26,4647,1
26,2803,2
26,120,4
27,772,1
27,3475,5
27,3427,4
27,160,1
27,483,5
27,4468,1
27,4793,1
27,1833,5
27,563,3
28,1452,3
28,3932,5
28,3318,3
28,870,1
28,1766,2
28,1094,2
28,2393,4
28,779,4
28,2464,4
28,3609,4
28,3798,3
28,3758,5
29,4741,2
29,1439,4
29,2637,5
29,4445,2
29,2369,1
29,3371,4
29,4376,4
29,3928,4
29,4472,5
29,466,5
29,1945,3
29,3756,5
29,1354,1
29,4366,1
29,809,5
29,1969,3
29,3787,1
29,3838,5
29,4784,4
29,3940,5
29,3824,1
29,3861,1
29,129,2
29,4217,2
30,4477,4
30,56,3
30,1889,4
30,3632,5
30,3981,4
30,2228,1
30,3097,5
30,1752,4
30,4477,5
30,2579,2
30,3910,1
30,522,5
30,3909,5
30,1262,4
30,3733,1
31,1434,4
31,2415,2
31,4636,3
31,3545,1
31,2388,1
31,4124,2
31,3508,2
31,4577,3
31,314,2
31,1967,2
31,357,5
31,4167,4
31,4752,5
31,2770,2
31,2029,1
31,3889,3
31,2971,2
31,3618,4
32,12,1
32,1082,3
32,4780,5
32,511,5
32,3998,3
32,198,5
32,1451,1
32,567,4
32,3392,5
32,2971,3
32,4541,1
32,447,3
32,2120,4
32,1839,2
32,230,4
32,2460,4
32,2350,4
32,86,3
33,745,2
33,2765,4
33,2256,4
33,351,4
33,748,3
33,4574,2
33,4402,2
33,3458,3
33,3212,3
33,1693,5
33,1052,5
33,2981,4
33,814,2
33,4676,4
33,254,1
33,989,3
33,1820,1
33,132,4
33,1178,1
33,3427,3
33,2788,4
34,1489,5
34,2042,4
34,214,2
34,4090,3
34,4406,4
34,370,1
34,4116,5
34,2884,1
34,2725,3
34,2481,1
34,4093,5
34,1224,2
34,1590,5
34,1928,4
34,1394,4
35,923,3
35,238,1
35,939,3
35,231,5
35,3827,2
35,2193,4
36,3670,5
36,4795,4
36,2681,3
36,1177,2
36,1969,3
36,3673,4
36,2833,5
36,2047,3
36,4594,4
37,1399,1
37,2818,5
37,3170,4
37,1476,4
37,4441,4
37,1397,2
37,1017,4
37,3692,2
37,4593,2
37,1491,4
37,1247,5
37,1887,2
38,2909,1
38,2676,4
38,2892,5
38,3664,4
38,448,5
38,4502,3
39,1272,1
39,754,2
39,1875,3
39,520,2
39,4335,1
39,659,5
39,868,5
39,3607,5
39,1880,3
39,4572,3
39,3994,3
39,1081,3
39,1889,5
39,4443,1
39,440,1
39,4688,4
39,202,2
39,1,5
39,4571,3
39,4170,5
39,3282,4
40,4626,4
40,3716,2
40,106,4
40,1809,5
40,2913,3
40,2726,1
40,1711,3
40,856,4
40,4611,1
40,1068,4
40,427,3
40,4782,2
40,1217,1
40,3593,1
40,3353,1
41,1216,2
41,383,1
41,4105,4
41,1336,5
41,1870,3
41,944,4
41,3656,4
41,3674,5
41,4335,1
41,973,4
41,625,3
41,2768,1
42,2750,1
42,3129,5
42,4442,4
42,4732,3
42,4086,4
42,4086,1
42,4005,3
42,3281,5
42,2433,4
42,3427,3
42,4278,5
42,4376,4
43,2265,1
43,2014,3
43,2235,3
43,1854,4
43,1434,5
43,4235,1
44,2885,5
44,666,1
44,4025,5
44,2791,3
44,583,3
44,1555,4
44,188,3
44,3339,4
44,4769,4
45,1695,1
45,3355,4
45,1606,2
45,665,2
45,3671,2
45,3005,1
45,1181,4
45,2857,3
45,800,1
46,362,4
46,4218,4
46,2690,2
47,18,1
47,727,5
47,1479,1
47,2552,3
47,4387,5
47,3080,3
47,2204,3
47,2824,4
47,203,2
47,3924,2
47,2087,4
47,3301,1
47,560,4
47,312,2
47,163,4
48,4796,2
48,4689,5
48,138,2
48,4792,4
48,4242,5
48,3065,2
49,3941,2
49,3087,4
49,2081,2
49,1603,3
49,1105,1
49,1889,3
49,2379,3
49,3240,3
49,338,2
49,3702,3
49,4683,4
49,3152,5
49,648,3
49,1536,3
49,2448,2
49,4094,4
49,3832,4
49,1747,3
50,3729,1
50,725,2
50,3807,5
50,2443,1
50,223,1
50,4038,2
50,988,4
50,4119,1
50,809,5
50,3376,3
50,1735,3
50,4474,1
51,525,5
51,1399,3
51,1885,2
51,2770,3
51,3205,5
51,660,1
51,4193,3
51,3190,2
51,410,4
51,213,2
51,4505,1
51,4642,5
51,1884,5
51,3619,3
51,4091,2
52,921,4
52,1080,3
52,3974,3
52,894,5
52,1201,4
52,2852,4
52,1107,1
52,909,3
52,4159,1
52,953,3
52,2933,3
52,408,4
52,2356,1
52,1060,3
52,495,3
52,3267,1
52,674,3
52,4009,1
52,2407,5
52,3151,1
52,265,4
52,1414,5
52,1440,5
52,2013,1
52,669,4
52,3343,3
52,3770,1
52,1558,3
52,3638,1
52,3656,4
52,3734,1
52,2936,2
52,296,3
52,347,1
52,1102,3
52,4518,4
52,889,1
52,865,3
52,3767,3
53,2754,4
53,191,4
53,92,5
53,4636,3
53,8,1
53,3557,1
53,1526,3
53,147,5
53,271,2
54,2153,1
54,3164,5
54,3338,3
54,4177,1
54,4318,4
54,14,4
54,3614,4
54,1827,4
54,2365,4
54,4090,4
54,829,3
54,1225,1
54,1486,5
54,655,4
54,2696,5
54,3443,2
54,2257,5
54,3467,4
54,1897,4
54,1788,1
54,401,4
55,465,3
55,1646,4
55,4602,3
55,1396,4
55,3692,3
55,3101,5
55,1260,2
55,4248,5
55,169,5
56,1709,5
56,1518,1
56,860,5
56,2373,4
56,1683,2
56,2000,5
56,1740,1
56,4573,4
56,4172,3
56,3738,4
56,2503,3
56,4063,1
56,4678,3
56,3625,1
56,1160,3
56,1093,3
56,742,3
56,3963,1
56,667,3
56,895,5
56,3273,3
56,2347,1
56,1312,2
56,1835,5
57,1681,3
57,4102,1
57,605,4
57,2357,3
57,1973,1
57,4132,5
57,2288,4
57,1988,2
57,1850,1
57,2165,4
57,1881,1
57,1430,1
57,3461,2
57,80,2
57,449,3
58,3401,3
58,4622,3
58,3130,1
58,4349,5
58,3377,2
58,2998,5
58,4561,4
58,3600,4
58,3625,4
58,2920,3
58,4619,5
58,4654,2
58,2107,4
58,1053,4
58,1212,2
58,140,5
58,3370,2
58,4160,2
58,2379,5
58,1795,5
58,4196,4
58,3497,2
58,224,4
58,4438,5
58,3877,2
58,3126,4
58,1673,2
59,270,5
59,678,3
59,3317,1
59,3349,3
59,4261,2
59,241,5
59,271,2
59,3627,3
59,2464,4
59,2959,3
59,2860,2
59,3154,1
59,2867,2
59,2341,3
59,4324,2
59,2120,2
59,655,4
59,1375,5
60,2664,2
60,2326,5
60,3046,1
60,3768,3
60,638,2
60,3204,4
60,4671,5
60,388,4
60,4484,2
60,4385,2
60,4695,4
60,1378,3
60,1408,3
60,2526,5
60,1189,5
60,3683,4
60,294,3
60,3778,3
60,459,2
60,484,1
60,3213,5
60,2456,1
60,2518,1
60,1343,3
60,4199,3
60,467,2
60,4592,4
60,2502,1
60,998,2
60,1952,2
61,1419,3
61,1013,1
61,2722,3
61,1017,2
61,1031,2
61,1202,4
61,1152,3
61,529,3
61,1419,1
61,3490,5
61,1380,3
61,1421,5
61,51,5
61,570,1
61,1954,2
61,3378,1
61,4531,4
61,474,2
61,2279,2
61,4595,5
61,395,3
62,962,4
62,4475,5
62,709,1
62,2791,1
62,3655,5
62,1661,1
62,2554,5
62,2966,2
62,125,4
62,1601,3
62,3842,1
62,2972,2
62,3363,1
62,4250,5
62,1366,2
63,1450,2
63,2431,2
63,1198,3
63,1620,3
63,4014,5
63,2807,2
63,1614,3
63,2062,2
63,1527,3
63,1321,5
63,4312,4
63,731,2
64,1592,2
64,2420,4
64,2907,1
64,262,4
64,4411,1
64,1469,1
64,2735,1
64,4139,2
64,457,3
65,830,5
65,2840,2
65,1502,3
65,2017,4
65,1898,5
65,3365,1
65,4402,1
65,3766,4
65,2530,2
65,522,3
65,700,2
65,2531,3
65,1522,4
65,4214,5
65,1526,5
66,4638,1
66,4529,3
66,3955,5
66,582,2
66,1834,4
66,1173,4
66,3116,4
66,2026,2
66,4459,4
67,4198,5
67,3007,3
67,3491,1
67,4468,2
67,1275,3
67,4638,4
67,3066,4
67,2244,5
67,3455,2
67,584,1
67,2282,2
67,730,3
67,1129,3
67,2376,5
67,3351,5
68,4464,1
68,2415,5
68,4333,2
68,751,2
68,756,2
68,1207,2
68,4270,5
68,3390,5
68,508,2
68,786,1
68,2601,1
68,1253,1
68,4028,5
68,4119,3
68,4736,3
69,337,2
69,901,3
69,3314,1
69,55,4
69,1711,3
69,1195,2
69,1376,1
69,461,1
69,2341,1
69,2071,2
69,2034,3
69,3488,1
69,1131,3
69,1004,1
69,2025,1
69,3153,3
69,3319,5
69,1230,5
69,4177,5
69,1963,1
69,737,2
70,3328,1
70,3310,5
70,3068,2
70,4013,4
70,2393,3
70,4665,5
70,43,5
70,1653,1
70,4362,5
70,4362,4
70,124,1
70,4207,3
70,3199,4
70,1941,1
70,1543,4
71,348,1
71,3982,1
71,2510,3
71,3325,2
71,1966,2
71,3813,2
71,2581,3
71,4280,3
71,2597,1
71,2808,2
71,3356,5
71,3318,3
71,220,2
71,919,5
71,2888,1
72,816,5
72,2140,1
72,315,1
72,1337,5
72,1827,2
72,401,4
73,3663,4
73,4147,3
73,3857,3
73,1443,4
73,2603,4
73,3643,2
73,2573,3
73,3910,1
73,3747,5
73,2744,5
73,1204,4
73,2152,2
73,2146,3
73,3626,1
73,1193,3
73,1547,5
73,683,3
73,4208,5
73,4524,3
73,3992,5
73,221,2
73,569,3
73,2635,3
73,39,1
73,4306,3
73,928,5
73,823,2
73,1112,2
73,3819,3
73,2730,3
74,430,3
74,427,2
74,3728,4
74,1732,4
74,3666,5
74,692,1
74,2465,4
74,621,4
74,2099,5
74,2295,4
74,3721,2
74,2837,4
74,3484,3
74,3302,3
74,2108,3
74,1075,2
74,4770,2
74,140,2
74,1291,4
74,3501,2
74,3422,1
74,1632,4
74,2275,5
74,741,2
74,4075,1
74,1272,1
74,697,3
74,1155,4
74,772,4
74,22,1
74,650,1
74,1273,5
74,3210,3
74,1865,5
74,2600,1
74,1922,3
75,211,3
75,4767,4
75,2776,5
75,1835,1
75,2301,1
75,304,1
75,3506,4
75,2390,2
75,816,4
75,3941,1
75,386,1
75,565,2
75,2671,4
75,4337,1
75,1860,2
76,756,5
76,404,4
76,3727,2
76,3039,2
76,1433,3
76,4682,3
76,4091,4
76,3968,3
76,1830,2
76,3083,5
76,3216,4
76,144,2
77,1602,5
77,4676,1
77,718,2
77,4612,4
77,884,5
77,3180,5
77,12,5
77,122,5
77,1122,5
77,4109,3
77,4582,5
77,3118,1
77,2622,2
77,2197,1
77,3362,2
78,4602,4
78,1449,5
78,586,3
78,4302,3
78,205,5
78,4087,2
78,308,1
78,2918,4
78,2626,3
78,1539,4
78,4146,5
78,2360,3
79,1117,1
79,3437,3
79,3641,4
79,3229,3
79,1124,2
79,3574,1
79,2743,3
79,4134,4
79,2186,2
79,847,2
79,4137,3
79,685,1
79,2349,4
79,2496,1
79,1223,5
79,1625,3
79,4220,5
79,1094,4
79,2940,5
79,768,1
79,2089,1
79,68,1
79,3064,2
79,4647,3
80,1855,4
80,1669,5
80,450,3
80,891,5
80,4442,4
80,2021,3
80,1573,1
80,176,2
80,4147,5
80,2651,4
80,4557,3
80,582,1
80,2238,5
80,2478,2
80,2131,1
81,1371,4
81,59,5
81,3702,4
81,203,2
81,304,2
81,1602,5
81,1736,2
81,2287,3
81,1287,3
82,295,3
82,890,2
82,2335,1
82,4802,4
82,4535,2
82,1222,4
82,3804,1
82,1389,4
82,2722,2
83,1878,4
83,4390,5
83,2161,5
83,3299,4
83,4141,4
83,2582,4
83,4267,2
83,687,5
83,2760,3
83,1162,4
83,3111,2
83,3795,5
83,3643,5
83,2258,5
83,1364,5
84,1182,4
84,673,2
84,3983,3
84,3764,5
84,4652,1
84,4473,3
84,3617,5
84,4436,3
84,4553,1
84,487,3
84,2510,3
84,789,5
84,598,1
84,344,4
84,655,2
85,4173,3
85,1678,5
85,3200,4
85,207,1
85,1252,5
85,3594,3
85,3445,1
85,4373,3
85,524,2
85,1622,2
85,2778,3
85,4435,1
85,280,4
85,4002,4
85,3005,4
85,3964,5
85,1009,1
85,2897,2
85,4069,2
85,3973,5
85,3833,1
86,3552,5
86,380,4
86,1467,4
86,676,5
86,512,2
86,987,1
86,1829,4
86,1986,2
86,3385,4
86,1307,5
86,437,3
86,4797,2
86,2457,1
86,908,3
86,2806,1
87,4088,1
87,1253,1
87,1074,2
87,1691,3
87,3775,1
87,2406,3
87,902,1
87,1808,2
87,3259,3
88,3682,1
88,1437,1
88,3573,5
88,513,3
88,4708,1
88,740,5
88,1306,1
88,1232,4
88,1716,1
88,418,1
88,3571,5
88,3936,4
88,1917,4
88,1158,4
88,2549,3
88,4110,3
88,63,5
88,0,1
88,4272,3
88,2836,4
88,2665,1
88,520,4
88,4222,1
88,1725,5
89,31,3
89,815,1
89,1862,5
89,1970,2
89,2943,4
89,3480,1
89,2654,5
89,3386,3
89,3369,2
90,1906,2
90,94,1
90,579,5
90,4283,3
90,1897,5
90,2068,4
90,4575,3
90,1360,3
90,3897,3
90,1912,2
90,2175,2
90,3515,3
90,3762,5
90,4692,4
90,3318,1
90,3029,4
90,4698,5
90,3066,1
90,3190,5
90,3409,3
90,4372,1
91,64,2
91,4523,3
91,4718,4
91,4107,2
91,1198,2
91,2013,4
91,1015,5
91,4397,4
91,3143,4
91,3609,2
91,404,1
91,2925,4
91,1946,5
91,781,4
91,145,1
91,3911,4
91,497,5
91,4480,3
91,867,4
91,2132,2
91,3316,3
92,1617,2
92,548,2
92,964,3
92,1008,1
92,4774,4
92,4418,1
92,3889,3
92,1106,2
92,3732,5
92,2969,5
92,4445,2
92,4061,5
93,40,1
93,2709,1
93,791,4
93,916,5
93,2863,4
93,1976,5
94,1755,2
94,1436,3
94,3278,4
94,2715,2
94,4151,5
94,4283,3
94,772,1
94,4159,2
94,3345,2
94,2253,4
94,2795,1
94,654,2
95,2844,4
95,2250,4
95,3086,1
95,1002,2
95,2232,5
95,1726,4
95,1033,2
95,2978,1
95,765,1
95,1366,2
95,3865,4
95,3332,2
95,1868,5
95,860,1
95,2292,4
95,3196,2
95,2435,2
95,3707,5
95,3122,5
95,3929,5
95,2666,4
95,2173,4
95,990,1
95,3621,4
95,542,1
95,2950,3
95,2930,5
95,1732,5
95,3584,2
95,4266,2
95,704,1
95,4697,5
95,1832,3
95,3607,3
95,4732,3
95,542,1
96,3542,5
96,2640,3
96,2339,4
96,1404,4
96,3228,4
96,966,2
96,3575,5
96,1979,2
96,509,5
96,2885,1
96,4013,1
96,3217,3
96,3777,1
96,3536,3
96,1457,1
97,2485,2
97,1964,4
97,2553,3
97,1795,5
97,278,3
97,1878,3
97,564,2
97,582,1
97,2575,1
97,3094,1
97,4552,4
97,4191,5
97,1404,5
97,4239,4
97,2586,2
97,1693,5
97,662,2
97,1262,2
98,852,3
98,3730,1
98,3707,2
98,2694,5
98,3737,1
98,2443,5
98,1102,2
98,3048,4
98,4743,4
99,19,2
99,3953,4
99,196,2
99,3030,5
99,2755,3
99,1964,1
99,4697,5
99,1765,3
99,156,3
100,4371,2
100,3102,2
100,1692,2
100,4797,1
100,4596,1
100,2151,3
100,3457,5
100,2361,5
100,3430,4
100,3185,2
100,2667,3
100,49,1
100,2544,5
100,181,2
100,991,1
100,3995,5
100,668,5
100,4576,5
101,3215,2
101,150,4
101,4521,4
101,1630,5
101,3809,5
101,2018,4
101,1154,3
101,468,4
101,3198,3
101,2784,5
101,2965,1
101,4120,1
101,337,3
101,3544,3
101,819,4
101,4449,4
101,3360,3
101,1517,2
101,3972,5
101,1642,3
101,3757,3
101,1280,5
101,1264,3
101,3614,1
102,3685,1
102,3426,3
102,2411,5
102,2707,1
102,3137,3
102,3394,3
102,3219,1
102,3043,4
102,1476,5
102,2167,4
102,2725,2
102,3483,4
102,3370,5
102,1014,4
102,4732,2
102,3733,3
102,1971,3
102,4191,2
103,4098,3
103,1321,4
103,2653,1
103,413,1
103,2255,4
103,1459,1
103,2378,5
103,119,3
103,141,3
103,469,1
103,3494,3
103,956,3
103,3455,4
103,3716,4
103,3038,3
103,3406,4
103,2015,3
103,4693,3
103,2688,4
103,2845,5
103,215,3
103,4397,2
103,2084,2
103,141,1
103,1145,4
103,2687,5
103,1090,2
104,617,4
104,2228,3
104,238,2
104,811,1
104,3588,3
104,257,4
104,4554,1
104,1895,3
104,797,2
104,1934,1
104,1273,1
104,1027,2
104,2171,2
104,3627,3
104,3961,2
104,1822,5
104,2409,4
104,1849,5
104,1889,2
104,831,3
104,3304,1
104,3635,2
104,1039,2
104,1722,1
105,2436,5
105,4298,3
105,350,4
106,1835,5
106,2587,4
106,2620,4
106,375,2
106,3772,3
106,4507,3
106,4276,5
106,2605,3
106,3186,1
106,3714,4
106,2480,4
106,61,3
106,2825,2
106,1172,5
106,1719,2
106,510,1
106,2320,2
106,1950,4
107,843,5
107,3523,2
107,1357,4
107,2439,5
107,4624,2
107,226,5
107,820,4
107,4203,5
107,4555,4
108,1253,1
108,2400,4
108,1039,1
108,3114,5
108,1319,3
108,1560,4
108,2656,5
108,3854,3
108,4788,4
108,384,3
108,2710,5
108,2540,2
108,221,4
108,2641,2
108,513,3
108,2678,2
108,2294,5
108,1859,1
108,3657,1
108,1441,5
108,3449,4
108,2098,1
108,2041,5
108,4518,5
109,808,3
109,697,3
109,1451,4
109,3138,1
109,3263,3
109,2118,4
109,2971,3
109,525,5
109,3426,3
109,4195,1
109,2087,2
109,198,4
109,3588,1
109,1314,2
109,492,4
110,817,4
110,4768,4
110,1768,5
110,4042,3
110,3763,4
110,1381,5
110,2322,4
110,2376,4
110,2930,3
110,2866,1
110,2405,2
110,699,5
110,3868,5
110,1092,1
110,2601,3
110,177,2
110,3955,3
110,3116,2
110,4687,1
110,494,5
110,2976,2
110,1410,1
110,3903,5
110,3323,3
111,1018,4
111,15,2
111,1427,2
111,2613,2
111,1726,4
111,3023,3
111,2488,1
111,56,2
111,3959,3
111,3970,2
111,739,3
111,4261,2
112,1707,1
112,1411,3
112,3542,3
112,2575,3
112,301,1
112,1295,1
112,4639,1
112,715,4
112,3255,3
112,4191,5
112,3146,5
112,235,3
112,3783,4
112,2939,5
112,3256,5
113,1706,2
113,4422,5
113,489,2
113,3450,1
113,4576,5
113,2303,5
113,1080,2
113,3198,2
113,526,1
113,449,5
113,2097,3
113,4182,1
114,3960,1
114,838,2
114,3838,4
114,3618,2
114,1093,4
114,2316,2
114,907,5
114,4507,5
114,841,1
114,4284,5
114,1532,5
114,968,5
114,989,3
114,4326,2
114,2782,3
114,830,3
114,456,3
114,2194,5
114,2883,5
114,825,1
114,4419,2
114,1106,1
114,1581,5
114,3659,4
114,493,2
114,1601,2
114,1532,1
114,3563,1
114,934,2
114,1252,2
114,3545,3
114,645,4
114,1116,5
114,101,1
114,531,4
114,3251,1
115,4768,3
115,4033,1
115,3665,2
115,4570,1
115,4234,4
115,1914,5
115,3271,4
115,4609,4
115,4572,2
115,3589,3
115,1248,2
115,3509,1
115,360,5
115,1673,5
115,2173,5
116,3207,2
116,411,3
116,3719,2
116,1282,4
116,1859,2
116,4335,2
116,2804,5
116,2277,5
116,1608,5
116,1066,4
116,2152,4
116,3728,3
117,3669,3
117,4513,4
117,310,1
117,2281,4
117,535,5
117,1033,2
117,125,3
117,2245,3
117,4166,3
117,1259,4
117,1908,1
117,139,2
117,195,4
117,692,4
117,3177,1
118,4741,2
118,3113,4
118,680,5
119,28,4
119,3261,2
119,4135,5
119,3140,5
119,1934,2
119,4641,1
119,3115,2
119,4773,5
119,1424,2
119,2468,4
119,3235,3
119,2961,2
120,1430,3
120,964,4
120,2047,4
120,4643,1
120,6,4
120,2981,1
120,1592,5
120,1733,5
120,4063,3
121,2871,1
121,2054,5
121,1835,4
121,4673,1
121,83,1
121,406,3
121,834,3
121,1164,4
121,3399,3
121,3930,5
121,2186,5
121,2112,2
121,2292,2
121,498,1
121,277,2
122,424,4
122,1058,1
122,1191,5
122,2653,4
122,466,1
122,3494,1
122,1310,5
122,591,5
122,3964,4
122,3189,3
122,3149,4
122,4549,2
123,3849,4
123,2965,5
123,2750,2
123,983,2
123,2897,1
123,3155,2
123,2277,2
123,2044,2
123,1136,3
124,3964,2
124,2449,1
124,3079,3
124,1623,2
124,1909,1
124,3395,3
124,1104,4
124,3892,4
124,4714,3
124,4328,5
124,280,1
124,3328,1
124,522,5
124,1611,2
124,3915,4
124,866,3
124,178,3
124,11,4
125,2775,5
125,4210,3
125,820,3
125,3584,4
125,1644,2
125,1921,3
125,807,3
125,2513,5
125,848,4
125,2970,2
125,1260,1
125,2327,1
125,4374,2
125,3981,5
125,1612,2
125,1206,5
125,2748,4
125,1319,5
126,244,2
126,1382,4
126,1568,1
126,4227,5
126,3934,3
126,1206,2
126,3954,1
126,2232,1
126,3877,1
126,2142,2
126,1373,3
126,2536,4
126,1900,2
126,4635,2
126,3962,4
126,379,4
126,154,1
126,3515,2
126,213,4
126,1580,4
126,343,2
126,2313,4
126,3022,2
126,4036,2
127,4303,3
127,1540,5
127,2590,2
127,300,3
127,3273,2
127,644,4
127,4322,2
127,797,1
127,2784,4
127,3125,1
127,2906,2
127,36,1
128,1556,2
128,3123,1
128,143,4
128,4396,3
128,1190,2
128,2152,5
128,3881,5
128,2516,3
128,3835,5
128,3280,1
128,235,1
128,4190,4
128,4314,5
128,4721,2
128,4232,4
128,4582,1
128,21,2
128,4307,3
129,2271,4
129,1861,1
129,1033,2
129,2193,2
129,49,5
129,879,2
129,4797,2
129,2158,3
129,4721,3
129,4042,1
129,4585,2
129,1271,3
129,305,5
129,2560,5
129,3433,4
130,3330,2
130,3093,3
130,3611,1
130,890,1
130,4254,5
130,2115,3
130,1078,2
130,637,5
